entrezgene,FDRPval_m1m2,FDRPval_m2m2a,FDRPval_m7m8,FDRPval_m8m8a,FDRPval_busted,Prop_m2,Omega_m2,Omega_m0,prop_sel_branches,length,nseq
769880,1,1,4.67577041003445e-4,1,0.01982541223437648,0,26.32243,0.04473,0.0273972602739726,1149,38
430878,1,1,0.00481859438948151,0.213158175676233,0.10033156690219543,0,21.56465,0.00525,0.02666666666666667,1173,39
421918,1,1,0.139741209297874,0.572679068137719,0.011474513299482002,0,14.29212,0.08353,0.029850746268656716,420,35
428274,1,1,1,1,0.10989286079790576,0,7.04629,0.00486,0.10144927536231885,1194,36
417851,1,1,1,1,1,0,83.28341,0.00805,0,1560,39
421796,8.64395474387643e-4,1.53525859141596e-4,0,3.68200682742366e-4,0.03912369660327212,0.005,3.50242,0.11028,0.14666666666666667,2409,39
424571,1,1,4.20128381794041e-6,0.465708445513591,0.13755593950900644,0,36.30027,0.10122,0.3466666666666667,2985,39
395950,1,1,1,0.955968356262547,0.7952964377338394,0,22.48556,0.04154,0.04,519,39
421370,1,1,1,1,1,0,27.98998,0.038,0,339,36
768430,1,1,3.95699302495568e-6,0.0146236416956744,1,0.047,1,0.26294,0.1095890410958904,1323,38
NA,1,1,1.05147780083571e-5,0.1923312288223,1,0,1,0.00686,0.01818181818181818,372,29
420396,1,1,0.00355131015886735,0.205459934576308,2.0538029126107037e-6,0.075,1,0.24298,0.14285714285714285,720,40
NA,1,1,1,1,0.0034462811948523576,0.029,1,0.1128,0.2549019607843137,906,27
423000,1,1,0.188556085367204,0.785012842414719,0.6340903885862208,0.017,1,0.09075,0.0410958904109589,360,38
417521,1,1,0.0976765929722693,0.674809719793144,1.52504739745435e-9,0.046,1,0.27353,0.0410958904109589,651,38
418711,1,1,1,1,1,0,13.7459,0.00961,0.013333333333333334,1017,39
NA,1,1,1,0.607184493113838,2.227565523704733e-8,0,30.1142,0.07398,0.18840579710144928,1311,36
420837,1,1,0.0212245382458828,0.292750405139911,0.6373365387439618,0.046,1,0.14966,0.02666666666666667,651,39
395880,1,1,1,1,0,0.007,1,0.03289,0.15294117647058825,999,44
423940,2.42039070040128e-7,3.15401041720983e-8,0,0,0,0.024,3.37576,0.15016,0.09333333333333334,1233,39
423353,1,1,1,1,8.796608794777792e-4,0,7.21614,0.03536,0.02666666666666667,360,39
419217,1,1,0.0540970276653496,0.77843091757627,0.5070310942333598,0.051,1,0.21948,0.028169014084507043,879,37
424030,1,1,0.0016936889180297,1,0.2065694728376834,0.022,1,0.07768,0.0958904109589041,909,38
426083,7.35304358524679e-9,8.77199128031899e-10,0,0,1.4212801847829561e-5,0.066,2.48424,0.67161,0.3150684931506849,801,38
425056,1,1,0.0206868291239322,0.0528010088379011,1,0,15.58038,0.04138,0.0547945205479452,1299,38
424006,1,1,7.4691466472831e-11,0.611812721256133,1,0.017,1,0.09692,0.02666666666666667,1059,39
416658,1,1,1.79554673770153e-5,0.849093039653558,1,0,23.80388,0.04716,0.14492753623188406,1164,36
416119,1,1,3.40244071357835e-7,1,1,0,3.91693,0.01348,0,918,37
NA,1,1,1,0.511869068228009,0.012555313276634956,0,112.7402,0.0134,0.015873015873015872,174,33
424771,1,1,0.13715883773044,1,0.1083394617100136,0.004,1,0.01974,0.013333333333333334,633,39
396179,1,1,1,0.0179129949467532,1.5240244875338479e-9,0,107.80167,0.0164,0.26666666666666666,2868,39
NA,1,1,1,0.336664559004068,1,0,7.21779,0.04482,0.20408163265306123,747,26
422985,1,1,1,1,0.8009238032720094,0,18.75033,0.10754,0.028985507246376812,294,36
421132,1,1,0.84112320940463,0.93215241127337,1,0,31.35631,0.08252,0,687,39
100857912,1,1,1.86412797408576e-4,0.279784553173249,1.3898573327101723e-4,0.046,1,0.09942,0.23728813559322035,852,31
415358,0.00420263451716955,8.20955011908175e-4,7.51138954983263e-12,5.87667681863659e-7,1,0.009,2.84297,0.19183,0.16,1113,39
424581,1,1,0.127754710975002,0.238809305139007,1,0.049,1,0.22241,0.04,624,39
424135,1,1,0.00100957360470639,0.952901045233607,0.3032369916127785,0,10.84061,0.06089,0.0547945205479452,1608,38
418612,1,1,4.09102935398467e-15,0.517601058939762,0.6674670170044669,0,23.83168,0.0888,0.18666666666666668,3441,39
423281,1,1,5.61213760151424e-5,0.496643300038454,1,0,40.02111,0.04018,0.06666666666666667,2025,39
417603,1,1,1.73027405840589e-6,0.0396390729183009,1,0.007,1,0.14007,0.10666666666666667,2349,39
425977,1,1,0.15819498121512,0.896721904328823,1,0.041,1,0.11899,0.15942028985507245,1017,36
395460,1,1,0.00722673219773222,1,1,0,38.11703,0.01182,0.013333333333333334,1635,39
421199,1,1,1,1,0.014734535308752295,0,57.61892,0.02076,0.1917808219178082,1974,38
415672,1,1,1.72360643332901e-9,0.0427879423308153,0,0,21.09102,0.14555,0.30864197530864196,3012,42
417634,1,1,0.036339727011317,1,0.21812226728498774,0.035,1,0.15011,0.08,513,39
416829,4.43970786060771e-13,4.31638264225748e-14,0,0,6.448150066506795e-5,0.016,3.03239,0.27356,0.44,2910,39
420354,0.00204169001636595,3.807475550141e-4,0,6.60903861610295e-9,0.6286361560395158,0.01,2.43237,0.26565,0.29333333333333333,2517,39
426955,1,1,0,0.371953995386192,7.54247287198511e-9,0,76.2957,0.03951,0.4507042253521127,7392,37
772177,1,1,0.716729704152994,1,0.13565682098442933,0.033,1,0.20652,0.0684931506849315,1368,38
419718,1,1,0.00649210576263115,0.327287711774629,0.005994336711243145,0,34.57026,0.03993,0.05970149253731343,900,35
422575,1,1,8.63893255538075e-10,1,1,0,24.21124,0.06275,0.22666666666666666,2790,39
419712,1,1,1,0.879279449117127,1,0,7.11981,0.09326,0.13953488372093023,504,23
771947,1,1,1.43779996314659e-4,1,0.3398360515328414,0.109,1,0.32656,0.028169014084507043,234,37
424276,1,1,0.0919170003516883,1,0.3317112300855215,0.014,1,0.0572,0.09333333333333334,675,39
424496,1,1,1,0.543661081450377,0,0,31.55748,0.0363,0.2191780821917808,495,38
769609,1,1,0.0751384768045584,0.33721319216742,0.25054945468852047,0,11.02962,0.07958,0.05660377358490566,225,28
417322,0.360405145147157,0.110583147317012,4.87731641842551e-6,3.68961124633031e-4,0.16847459635315232,0.003,3.68885,0.24457,0.1016949152542373,1788,31
426626,1,1,0.977226570085794,1,1,0.024,1,0.1434,0.13333333333333333,621,39
396515,1,1,5.18812474900944e-13,0.836815004414367,1,0,94.33634,0.03128,0.1506849315068493,2298,38
427856,1,1,0.00108446724985305,0.213649825010651,1,0,1,0.06708,0.1232876712328767,747,38
422827,0.724442516049836,0.255292762108632,8.40709866230704e-7,3.17632710187113e-4,1,0.017,2.27391,0.25774,0.0547945205479452,753,38
417179,1,1,0.347442256281832,1,1,0,28.25197,0.02142,0,282,39
427679,1,0.73805740292681,1.53595534668703e-4,0.0542031916116237,0.21907103613898007,0.004,2.98478,0.08558,0.012987012987012988,639,40
421445,0.950151868749169,0.357589557393217,0.00100718245078109,0.0146513710380295,7.578954827764456e-6,0.025,2.47517,0.26368,0.09333333333333334,438,39
419875,0.760073471840035,0.271009038802246,3.92880203424546e-9,0.00173628860728244,0.2084595489521961,0.002,3.02193,0.05666,0.2,1500,39
431569,1,1,7.8056842826705e-12,0.0366501481071195,0.0150729413111522,0.025,1,0.15625,0.1780821917808219,1797,38
101751091,1,1,1,0.660587738453096,1,0,59.30625,0.002,0.0410958904109589,1029,38
374158,1,1,7.2346621912037e-5,0.201124745923718,0.5492450935294034,0,26.04818,0.15263,0.04,534,39
419578,1,1,9.54478382306886e-8,0.570514379034213,1,0.001,2.21324,0.07575,0.08,924,39
NA,1,1,2.7271750937902e-6,1.51633636293574e-4,5.353901010794515e-7,0.061,1,0.23303,0.19148936170212766,1338,25
427550,1,1,0.0110455074465197,0.356683426902473,0.88203024259081,0,18.96226,0.14218,0.0547945205479452,1581,38
101752017,9.42095348861635e-5,1.50539313453501e-5,0,3.25205466805369e-12,0.015521130577031726,0.062,2.44543,0.59562,0.2553191489361702,993,25
426860,0.272854574874538,0.0799873787913486,4.99804925330316e-10,4.52187657293933e-6,1,0.006,2.63661,0.17586,0.24,1785,39
426903,1,1,1,1,2.99338799815021e-10,0,19.75473,0.02111,0.19672131147540983,1563,32
427864,1,1,1,1,0.329715833142254,0,25.44517,0.04613,0.08,1578,39
420989,0.0660852873098651,0.0162009473212681,2.97009280968824e-12,9.40699168098236e-4,0.13981154110453792,0.002,3.70251,0.25735,0.18666666666666668,2028,39
771227,1,1,0.398417557211057,0.645063761428845,1,0,49.43822,0.05665,0.09230769230769231,873,34
421803,1,1,0.00166337087358322,0.00415708058176788,0.1823649660236463,0.047,1,0.20912,0.056338028169014086,840,37
417526,1,1,0.022083191193075,1,1,0.033,1,0.16267,0.1095890410958904,942,38
424401,1,1,0.0229679015115364,0.967040754659573,1,0,27.95484,0.05562,0.01694915254237288,216,31
423414,2.17607144998443e-6,3.02664548524375e-7,0,7.55999707280353e-14,4.035523984102601e-4,0.01,2.82658,0.21174,0.30666666666666664,5703,39
419628,1,1,6.90448511204683e-4,0.845349454417558,0,0,30.6505,0.00337,0.09230769230769231,2535,34
420536,8.39182851974666e-9,1.00423715545837e-9,0,0,0.09131150218899109,0.021,2.78443,0.35753,0.36,2073,39
422176,1,1,1,1,0.39823496615781145,0,33.60612,0.00246,0.0410958904109589,561,38
426812,1,1,1,0.637041983997991,1.7743336295928338e-11,0,23.2918,0.06882,0.05194805194805195,1365,40
428094,0.334585133883249,0.101407346972848,0,6.92985406224837e-5,0.0016809639219093394,0.019,2.00295,0.27011,0.17333333333333334,1629,39
417961,1,0.958462881462811,1.71621890134766e-7,0.0180026142602243,0.3006877394077806,0.013,2.117,0.17259,0.09090909090909091,486,40
416973,0.17015608477975,0.0466073881596163,3.17944965403999e-6,1,0,0.009,3.10144,0.15428,0.19047619047619047,336,33
421822,5.89420158218912e-9,6.99569696607113e-10,0,0,0.013343800267924722,0.035,2.4737,0.30334,0.26666666666666666,1857,39
427138,1,1,0.0407261420985084,0.733094845631017,1,0,1,0.06675,0.013333333333333334,516,39
424437,0.436493881987039,0.138471521324324,6.21556249278491e-6,6.21804216621115e-4,1,0.013,2.71033,0.14012,0.013333333333333334,642,39
418719,1,0.485207963470248,1.15580465254e-5,0.0122152240065767,1,0.003,3.23181,0.06903,0.05333333333333334,2145,39
422906,1,0.735563327539455,0.00140424870742344,0.00917190733167772,0.8281779770929182,0.012,2.32655,0.26549,0.05333333333333334,651,39
417334,1,1,0,0.340003966224594,2.2104261018044977e-6,0.015,1,0.15084,0.12987012987012986,2811,40
420387,1,0.791857912815395,2.60222481124397e-5,0.0290214520759939,2.6799000818854537e-9,0.007,2.30346,0.19176,0.05194805194805195,912,40
416467,0.0278317511811844,0.00627516778203623,1.01397563775417e-7,5.13906216855209e-4,1,0.006,3.7607,0.11625,0.012987012987012988,468,40
421815,1,1,0.0134157653852646,1,2.279671203796957e-4,0,28.2393,0.0895,0.0684931506849315,1392,38
418568,1,1,1,1,3.6495421077056486e-4,0,22.33028,0.00313,0.04,636,39
424367,1,1,2.56661444822786e-7,1,0.5100745964185608,0.038,1,0.12115,0.05333333333333334,756,39
423499,1,1,1,1,1,0.019,1,0.1046,0.04,846,39
428954,0.0947799868084935,0.0241646161139653,8.76372787694044e-12,8.781953852166e-7,0,0.007,3.03547,0.21852,0.26666666666666666,2532,39
420003,1,1,1,1,1,0,10.3653,0.00266,0.0547945205479452,573,38
100858836,1,1,1.97092253121632e-4,0.475252679882222,0.26609214014337285,0,97.66674,0.05801,0.2054794520547945,1140,38
417763,1,1,1,1,1,0.006,1,0.07398,0.06666666666666667,846,39
422312,5.93165641899991e-4,1.03260122874305e-4,1.25728216116423e-11,3.51672343206624e-5,0.5231819437180273,0.003,3.90846,0.12415,0.09333333333333334,1833,39
421009,1,1,2.51372377458768e-10,0.424236655267467,0.527601297249706,0,19.90725,0.11302,0.11267605633802817,1905,37
427139,1,0.410786922116604,3.06435334611732e-6,0.00121242454750398,0.8595463600980976,0.004,2.93696,0.1612,0.17333333333333334,1677,39
395147,0,0,0,0,0,0.194,2.87926,0.78376,0.4533333333333333,1377,39
416803,0.00229864625969094,4.31857935087306e-4,1.08701123024113e-9,3.51073053403492e-6,2.1635597422582215e-7,0.002,4.63482,0.20996,0.17333333333333334,1959,39
421325,1,1,0.368031744544014,0.529751819761025,0.0016877546080921134,0.025,1,0.07099,0.02666666666666667,234,39
427915,1,1,0.785567891454781,0.904753542083012,0.022009011270667476,0.064,1,0.1806,0.1267605633802817,744,37
421667,4.98880199356556e-5,7.76177644747735e-6,0,1.34688423483842e-14,0.9416211650922892,0.034,2.41531,0.28819,0.273972602739726,1875,38
415488,1,1,1.42105544323411e-10,0.388891033191592,0.001161798375112578,0,60.47321,0.10233,0.4266666666666667,3792,39
417865,6.78769077072934e-6,9.80246839689631e-7,0,7.96970496691924e-14,0.9444113457637023,0.035,2.53019,0.45676,0.38095238095238093,1230,33
100857630,1,1,5.51571058130807e-7,0.660587738453096,1,0,38.95596,0.1424,0.18666666666666668,2916,39
422587,0.796064384266077,0.286853147025753,1.57728732267875e-7,1.44224540937284e-4,0.1255781464275548,0.025,2.05759,0.21345,0.16417910447761194,891,35
374035,1,1,3.82334902486996e-6,0.533785138515709,0.6123337287452311,0,23.00349,0.03849,0.08,2214,39
415988,0.28535109813395,0.0842384654503612,7.43260843756207e-8,0.00279724593840443,0,0.027,2.08027,0.32747,0.2112676056338028,711,37
770936,0.0122728272105838,0.00258322605294562,1.74601291380865e-10,2.18077762114751e-5,2.1572294396596317e-5,0.028,2.38248,0.30595,0.22950819672131148,963,32
415632,6.90963238042857e-11,7.46408964446298e-12,0,0,0.0018020527440426343,0.025,3.20601,0.31704,0.2222222222222222,1464,33
419257,1,1,0.134527271747591,0.516260480691411,0.003605377945916661,0,9.21301,0.09334,0.2,543,39
422174,1,1,1,1,9.207534821870311e-4,0.038,1,0.23857,0.2328767123287671,1584,38
417284,1,1,3.73791313597181e-8,0.171223142782138,0.010495495102158425,0.053,1,0.14763,0.3380281690140845,2265,37
419635,1,1,3.46083477330577e-12,0.228877023252458,1,0,15.6318,0.13934,0.29333333333333333,4434,39
426612,1,1,0.0245097164908931,0.773245492891978,0.21363698808602039,0,23.2509,0.00833,0.02666666666666667,1176,39
424512,1,1,0.0886171736652673,0.544142233655986,0,0,1,0.06048,0.12,1644,39
373957,1,0.593383651312662,5.95771584158721e-10,0.0848186555079358,0.4018698835356544,0.005,2.49114,0.0935,0.0410958904109589,828,38
423790,0,0,0,0,0,0.103,2.96647,0.65299,0.3287671232876712,1431,38
428389,1,1,6.46823273361321e-11,0.0408800719482227,0.41690977448938404,0,29.23315,0.02009,0.0547945205479452,3333,38
417883,1,1,1,1,0.006007785664530037,0.046,1,0.17902,0.04,417,39
417092,1,1,1,0.757305645444165,1,0.038,1,0.12441,0.06451612903225806,543,48
424813,1,1,6.15153969925325e-4,8.20277443359966e-4,1.193485486729059e-7,0.014,1,0.16852,0.0958904109589041,957,38
421205,1,1,5.77957448568515e-5,0.747501180274798,1,0,167.65328,0.05245,0.057971014492753624,1104,36
418404,1,1,0.00756830355838049,0.843587377760634,0.11294671364523841,0.002,1,0.14522,0.14666666666666667,1851,39
425820,1,1,0.574524617147618,0.738403830361409,0.14438114803431182,0.044,1,0.13618,0.2653061224489796,1008,26
429105,1,0.62422607901439,8.47667226112389e-7,0.0546418529674468,1,0.02,1.98421,0.20195,0,447,38
430162,1,1,2.18504989383038e-12,0.00184271453789906,6.660834179610186e-5,0,170.71034,0.0286,0.38028169014084506,4563,37
417017,1,1,9.48362129534887e-5,1,1,0.057,1,0.09198,0,510,37
395238,1,1,2.62920343177758e-5,0.868129730852508,0.12692326145425287,0.047,1,0.08419,0.09333333333333334,663,39
100857899,1.46171253825725e-5,2.16909718444733e-6,0,1.23047431880438e-6,2.2005440698771556e-6,0.013,2.94252,0.29692,0.2191780821917808,1431,38
100857640,1,1,9.08956247356638e-6,1,2.419617765007322e-6,0.032,1,0.08214,0.09876543209876543,1200,42
419356,1,1,0.0657060468488785,0.508069160615662,1,0,9.29392,0.03211,0.09090909090909091,1602,40
415383,0.00908082110551601,0.0018698056412835,0,1.47303804599857e-8,4.0059942141129363e-4,0.021,2.09678,0.40156,0.4657534246575342,3120,38
428341,8.45543081934611e-9,1.01204823984111e-9,0,0,0.002657753931374518,0.043,2.60662,0.27495000000000003,0.1694915254237288,1083,31
420704,1,1,1,1,0.16049411976644787,0,6.82633,0.11777,0.04,816,39
100857182,1,1,1,0.890806210426734,1,0,124.60026,0.00548,0.015873015873015872,621,33
417802,0.549006029852147,0.182316939732996,2.36548316031387e-5,0.240242906939539,1.2249496225599668e-4,0.002,4.04752,0.14266,0.25333333333333335,2643,39
425270,1,1,0.767346854013394,0.511773497206101,0.004578153659538145,0.044,1,0.20795,0.2753623188405797,948,36
378785,0.0410138213865189,0.0095873610324578,3.9584108698424e-9,2.98219809187108e-7,1,0.055,2.3923,0.45384,0.06493506493506493,513,40
374232,1,1,0.6826515472962,0.00619637767811545,0.3954826222224141,0,45.45658,0.01085,0.2537313432835821,2109,35
417914,1,1,3.24731171605155e-7,0.761109201516284,4.694975351076675e-13,0.032,1,0.08288,0.18666666666666668,1464,39
415491,0.0153927081701466,0.00329641713759946,0,8.68865005093935e-8,0.014304436629696849,0.005,2.797,0.16627,0.26666666666666666,3900,39
416214,0.00675789637140051,0.0013625772779103,0,1.499540390849e-12,0.007464569782610569,0.007,2.36143,0.21679,0.48,7131,39
421819,1,1,0.0011582011415384899,0.937266637659696,0.13452269910632286,0,27.36687,0.06649,0.0273972602739726,1359,38
424793,0.39207657505272,0.121992847134425,1.15303815173072e-4,4.9496976623138e-4,0.0040300711809473175,0.002,6.02461,0.13431,0.21333333333333335,1482,39
416366,1,1,0.00121804019540799,0.029614183214086,2.905173196407624e-4,0.029,1,0.20704,0.1038961038961039,1317,40
421096,1,1,0.213352772623901,0.284471195685451,0.005540732050086587,0,1,0.13178,0.06666666666666667,507,39
416848,1,1,0.838350029750608,1,1,0,1,0.09843,0.012987012987012988,492,40
NA,1,1,1,1,1.9845312789537487e-4,0,29.7085,0.28217,0.14035087719298245,1050,30
NA,1,1,1,0.311145010173713,0.010902943112816258,0.014,1,0.03923,0.16216216216216217,687,20
419682,1,1,1,0.5427639544625,5.909427067125618e-10,0,33.71694,0.00985,0.029850746268656716,501,35
396049,1,1,0.253151314700234,0.483659626556443,1,0.03,1,0.13671,0.1095890410958904,1383,38
423998,1,1,0.0107505582097373,0.964185021729396,0.6448929362391699,0.043,1,0.09603,0.1232876712328767,927,38
100857736,1,1,0.0016116204244915101,1,5.470459133243715e-8,0,23.32882,0.03824,0.07792207792207792,654,40
426932,1,1,0.592385528197571,1,0.20405022602616701,0.048,1,0.23337,0.0273972602739726,1101,38
425097,1,1,1,1,0.8966966475395214,0.019,1,0.06127,0.046511627906976744,312,23
417773,1,1,1,1,0.053679575620991155,0,27.17991,0.09673,0.05194805194805195,894,40
423905,4.99247806623831e-9,5.90259341132551e-10,0,0,2.290036919388625e-4,0.034,2.42119,0.20087,0.2,2739,39
426627,0.00884193082032707,0.00181695993837068,0,9.8461273183073e-9,0.18060922008453476,0.005,2.70683,0.24465,0.2191780821917808,3831,38
427621,0.0256241863168714,0.00573221425166538,0,2.27050097412754e-4,1.3633902817695705e-7,0.002,3.98878,0.06786,0.2602739726027397,2292,38
419321,0.0771186594100434,0.0192220197808031,3.11744169198877e-5,3.50224678884724e-4,0.9961541095105855,0.048,2.6687,0.44434,0.08695652173913043,276,36
422797,1,1,1,0.383772076340695,0,0,124.492,0.01373,0.1267605633802817,2574,37
396308,1,1,7.07068068868888e-7,0.0378259287290171,1,0,31.83731,0.02721,0.013333333333333334,1599,39
422763,1,1,4.02596095575904e-6,0.0400693306735414,1,0.029,1,0.21382,0.10666666666666667,2022,39
422808,1,1,0.0296517990872293,0.934646317722169,1,0.005,1,0.12234,0.04,1278,39
424019,1,1,5.41038262704654e-15,0.0204798566261587,1.8815182360012457e-15,0,50.53614,0.20358,0.37333333333333335,1968,39
769652,1,1,0.979109866404076,1,0.016211376482910555,0,15.4919,0.06227,0.03076923076923077,915,34
769071,1,1,1,0.962338440644157,0.019468573870276198,0.025,1,0.18299,0.0273972602739726,759,38
419464,1,1,1,1,0,0.023,1,0.13516,0.16883116883116883,654,40
417410,1,1,0.00597214101484241,0.866851715632578,8.27761620554599e-9,0,10.27973,0.04323,0.26666666666666666,1914,39
421659,1,1,0.317087707291576,0.855633420496626,0,0,25.82644,0.06924,0.1232876712328767,1350,38
396362,1,1,1,1,0.08488121140524257,0.091,1,0.29523,0.07042253521126761,402,37
418505,1,1,0.617700546890875,0.607158020919703,0,0.023,1,0.14942,0.1095890410958904,1047,38
771652,1,1,1,1,0.6788700367739383,0.079,1,0.13404,0.058823529411764705,237,27
418526,1,1,2.12425250541653e-4,0.0172485204241871,0.0012592438840296927,0.002,2.90968,0.10033,0.02666666666666667,1092,39
426843,1,1,1,1,4.766704587194599e-16,0,21.91197,0.04083,0.06153846153846154,1437,34
396519,1,1,1.14309542941141e-5,0.523327585113943,1,0,59.26111,0.02992,0.013333333333333334,693,39
428985,1,1,1,0.390697203686272,0.10550072814130307,0,26.65554,0.03441,0.0136986301369863,1029,38
769457,1,1,3.0164287666842e-10,0.198812735484861,0,0,194.19478,0.03774,0.11267605633802817,2772,37
