entrezgene,entrezgene_hs,hsapiens_homolog_orthology_confidence
428272,5225,1
419063,84084,0
419063,150786,1
419063,5870,1
423894,8036,1
416499,25979,1
374143,NA,NA
423016,1815,1
417768,136991,1
429057,3075,1
429057,NA,0
429057,81494,0
429057,10878,0
429057,3078,0
429057,10877,0
429057,3080,0
416426,29066,1
415895,64943,1
100857440,NA,NA
418794,10082,1
419248,55251,1
427234,4300,1
416017,6184,1
396138,2892,1
107049486,84779,0
107049486,8260,0
419142,84557,0
424550,11080,1
420324,23639,1
416274,3340,1
422490,138050,1
100857984,100506144,1
770215,NA,NA
427169,375449,1
107050848,NA,NA
422078,4884,1
430463,3788,1
427123,6558,1
107055234,NA,NA
425903,9989,1
101751260,8796,0
100859310,29121,0
100859310,969,0
100859310,387836,0
100859310,9976,0
772178,51705,0
425064,55870,1
428228,113451,1
421267,10438,1
424566,23334,1
416383,9063,1
423050,56675,1
420205,85444,1
416054,200942,1
100134845,1163,1
101747651,64926,0
424150,254042,1
424084,65062,1
395887,268,1
417929,23074,1
421668,2519,1
100857435,NA,NA
100857443,114881,1
415993,55349,1
422968,63982,1
100859902,25937,1
374099,54841,1
374099,NA,0
420182,6129,1
374005,3060,1
422680,54532,1
768557,23235,1
107053152,NA,NA
424303,55843,1
770384,610,1
100859387,84336,1
418955,55269,1
421640,23345,1
395502,3213,1
107055870,3910,0
415357,5685,1
418826,10562,1
395808,819,1
107056507,4728,0
100858258,6271,1
693253,100527963,0
693253,11243,1
420442,3638,1
396329,1508,1
422011,5443,1
419950,9902,1
107056725,NA,NA
422027,4482,1
415655,10204,1
423029,84280,1
419379,9731,1
415720,64400,1
417158,6130,1
395983,5601,1
107057057,7374,1
418671,NA,NA
421186,2289,1
373960,150572,1
424806,57590,1
417691,NA,NA
395391,6620,1
421746,221294,1
771133,10690,1
417882,84125,1
427187,730,1
100859008,644943,1
396092,214,1
107050382,389396,0
428222,26523,1
776043,7325,1
416436,25851,1
419479,343066,0
419479,126767,1
418998,341208,1
420174,81796,1
423273,10490,1
408051,NA,NA
431363,NA,NA
426131,94103,1
426187,60314,1
423747,310,1
419853,NA,NA
428888,4053,1
429983,8394,1
395746,4946,1
419588,57134,1
422914,51318,1
107048987,NA,NA
374062,8321,1
423245,91748,1
374128,5155,1
419768,23621,1
424387,5279,1
418744,8451,1
423670,10613,1
771598,2832,1
415395,79875,1
417465,6352,1
423574,27109,1
770351,415117,1
771782,338382,1
395713,7021,1
424263,NA,NA
416990,5037,1
420275,56943,1
423391,6400,1
420792,64759,1
428978,119395,1
768817,5644,0
768817,5645,0
768817,5646,0
474361,NA,NA
425820,84330,1
430724,100529257,1
430724,55333,1
427773,954,1
422083,55036,1
423621,27069,1
422844,133060,1
395124,81669,1
418425,4345,1
107056345,8615,0
769139,NA,NA
421953,57665,1
416190,NA,1
416190,641700,1
396319,NA,0
396319,4543,1
419001,28970,1
420684,28990,0
422464,166785,1
417838,50616,1
418665,286530,1
101750992,123103,1
417317,81565,1
107054731,81565,1
418522,150082,1
418176,51071,1
101748164,NA,NA
423091,29850,1
427760,8021,1
430233,7023,1
421069,57534,1
427017,5565,1
422033,66036,1
419036,NA,1
419036,8559,1
107050025,113746,0
770035,57198,1
419989,NA,NA
421541,79605,1
107051237,8703,0
419880,204851,1
395081,22974,1
431205,63905,0
107057277,63905,0
427110,285600,0
419572,10269,1
373896,7352,1
425418,6830,1
417030,113675,1
100859561,257,1
427211,10788,1
419580,6548,1
420848,9972,1
474379,2774,1
431066,57104,1
418781,10160,1
101748660,NA,NA
428247,3359,1
395813,9464,1
100857794,8749,1
100857794,203102,1
100857794,2515,1
772057,728568,1
107057288,9935,0
418339,NA,NA
424157,140469,1
395173,54840,1
100858984,NA,NA
395458,6530,1
374095,377841,1
424753,55339,1
396523,805,0
769269,NA,NA
378919,28951,1
426825,6820,0
422975,10196,1
416236,11005,0
100034745,5732,1
422578,55589,1
776864,124801,1
107057241,113746,0
396128,1466,1
418996,51503,1
419279,140706,1
100859280,26050,1
417207,84885,1
421866,56479,1
423175,57586,1
100272165,NA,NA
107050401,6261,0
418085,83468,1
396472,4635,1
425531,NA,NA
395794,NA,NA
396512,2353,1
417049,6046,1
423928,404636,1
420002,3927,1
430570,6284,1
416292,NA,NA
771088,150223,1
373929,8550,1
419227,9885,1
428534,64321,1
374073,10428,1
424409,6004,1
415688,79726,1
395862,5308,1
418497,NA,1
418497,56683,1
404755,7069,0
428198,2046,1
107055253,NA,NA
423949,9184,1
418774,5095,1
419966,4836,1
425100,58500,0
107055265,NA,NA
395392,6623,1
419420,116983,1
100859272,10406,1
416204,6793,1
427835,50628,1
420783,8454,1
431330,6570,1
101750305,220042,1
424617,9813,1
427937,7477,1
428693,NA,NA
771945,162514,1
423063,1315,1
427975,9875,1
768713,11156,1
417672,7126,1
420130,23031,1
422162,4983,1
424649,1376,1
769491,NA,NA
770238,687,1
419029,65987,1
100857714,NA,NA
396154,7436,1
418021,25777,1
418037,79159,1
418037,NA,1
428221,1296,1
100857803,NA,NA
417870,5074,1
420898,89778,1
420898,8710,1
395727,1386,1
417946,NA,NA
770005,NA,NA
421242,26074,1
396096,NA,1
396096,3205,1
422589,57563,1
416519,140775,1
426923,80185,1
423008,NA,NA
418068,90488,1
100858301,283455,1
770217,10036,1
430580,9701,1
430542,10825,1
420928,134147,1
423862,10121,1
101749861,NA,NA
768487,8735,1
771947,1349,1
771947,170712,1
418632,2824,1
396405,10645,1
421006,55856,1
417271,114987,1
769850,5211,1
769701,85378,1
395982,7020,1
396300,NA,NA
417215,79095,1
418526,25825,1
421706,93663,1
418027,25829,1
427002,123879,1
427490,3658,1
101748318,56936,1
425224,51196,1
422547,2180,1
428418,10730,1
396075,6282,1
420847,10486,1
768965,115123,1
422350,1288,1
100858849,83871,1
415784,10054,1
415785,10054,1
425829,200424,1
428899,145508,1
418818,688,1
416092,NA,NA
418400,27107,1
395216,80757,1
421406,79823,1
417715,375611,1
427696,51184,1
100858216,517,1
427263,29968,1
431137,348174,1
431137,497190,1
431137,283971,1
427137,23517,1
395765,4879,1
107055230,NA,NA
395346,53630,1
420216,NA,NA
107049066,390064,0
107049066,119694,1
107049066,390063,0
107049066,256892,1
107049066,401665,0
428903,90141,1
428589,58480,1
419468,NA,1
419468,126917,1
427462,51280,1
416869,160760,1
100859796,NA,NA
417582,57532,1
421114,115294,1
428253,4684,1
423743,79933,1
418549,8566,1
418549,105372824,1
427292,NA,NA
416227,123346,1
416227,192286,1
100858230,6540,1
418433,84100,1
429162,151742,1
101751367,643904,1
100857278,729085,1
416908,402055,1
415493,11057,1
420623,1687,1
428806,10574,1
100857877,5289,1
100008585,148022,1
427387,57556,1
428065,5100,1
423227,123745,1
420167,23678,1
420167,100533105,1
422229,139818,1
771752,157773,0
396476,NA,NA
429940,3212,1
107056656,643136,0
107056656,9877,0
769203,29920,1
769203,NA,1
769203,5831,1
769230,5122,1
423519,145389,1
420119,5976,1
421044,753,1
396173,NA,NA
771055,84417,1
423770,220972,1
776372,85403,1
418294,716,1
396447,5479,1
107049038,NA,NA
770082,NA,NA
416117,391104,0
416117,7428,1
395843,4990,1
428985,2834,1
395469,56034,1
101750273,NA,NA
418772,84899,1
770657,1840,1
395661,NA,NA
420702,23395,1
431261,4507,1
416055,NA,NA
424538,2787,1
418307,55503,1
418307,56302,1
420508,64215,1
424361,64407,1
416074,55079,1
107049174,64083,0
373948,9782,1
373948,9782,1
426793,7419,0
418197,9847,1
395627,79109,1
768808,84881,1
417842,55508,1
420544,85865,1
417259,286262,0
101750381,9729,1
421140,55636,1
423644,65217,1
430212,NA,NA
418811,NA,NA
415692,6559,1
100859277,57834,0
100859277,4051,1
100859277,66002,1
100859277,11283,1
100859277,8529,1
100859277,126410,1
374212,134,1
771230,10595,1
101750112,NA,NA
423875,9148,1
422859,23324,1
107050919,NA,NA
428568,23506,1
374035,9815,1
107048991,5644,1
107048991,5645,1
107048991,5646,1
423154,8050,1
396528,492,0
417784,168451,1
419626,54936,1
107049128,140625,1
107049128,139741,1
427588,28999,1
107056668,643136,0
107056668,9877,0
418813,NA,NA
419707,90952,1
420653,7324,1
770471,3226,1
428502,4552,1
769778,170622,1
417382,2873,1
107049411,79852,1
417031,196463,1
418449,5738,1
424822,5948,1
416239,153830,1
424467,7412,1
107057537,NA,NA
429558,NA,NA
422746,9662,1
101752289,132014,0
419751,2900,1
420620,340277,1
416799,80324,1
100859886,81929,1
426928,5169,1
408026,121278,1
418712,284996,1
100858776,4738,0
418451,3321,0
424558,10969,1
100858072,57484,1
373957,6128,1
421949,81553,1
422133,340527,1
422133,392490,1
422095,9043,1
419896,222663,1
395327,3207,1
422278,NA,NA
425183,27254,1
424212,617,1
107057549,NA,NA
431661,84904,1
100859845,60673,1
429044,80321,1
420688,23317,1
100859033,NA,NA
418830,9617,1
420357,64798,1
416130,152273,1
426573,3420,0
395665,3454,1
418163,23786,1
421023,25914,1
770080,NA,NA
395831,1943,1
100858151,390637,1
100858151,NA,1
416137,7322,1
100858838,5292,1
415878,55565,1
417719,222236,1
416036,NA,NA
419512,22848,1
100859733,63924,0
768566,4622,1
768566,4626,1
768566,4619,1
768566,4620,1
415525,348094,1
420856,3096,1
420935,108,1
770025,100526842,0
770025,6139,0
420614,11097,1
423613,54537,1
424665,23358,1
418175,11171,1
415464,4000,0
418820,10464,1
107056018,NA,NA
416281,55819,1
100857809,NA,NA
395734,388,1
425523,64781,1
419521,9770,1
425858,NA,1
425858,26276,1
428930,122786,1
427341,401498,1
107056733,2152,0
378902,NA,NA
419062,51642,1
396542,5982,1
430423,1796,0
417680,84817,1
100859013,326625,1
107055239,NA,NA
373914,5768,1
429032,NA,NA
395302,6670,1
421017,201456,1
107057550,NA,NA
421092,9331,1
768967,NA,NA
395646,8601,1
770198,6561,1
769909,8792,1
100858797,NA,NA
428897,145501,1
429994,170825,1
416982,10985,1
107055128,NA,NA
428537,4342,1
374169,774,1
107052707,1052,1
100858444,NA,NA
107052821,NA,NA
427001,81691,1
770108,80765,1
418077,23325,1
770334,NA,NA
420410,83605,1
395900,NA,NA
420597,155465,1
422763,80157,1
427235,340485,1
408182,51700,1
425935,51744,0
419569,22826,1
426779,137994,1
395157,3188,1
395157,3187,1
395157,3185,1
107057144,6812,0
417584,28964,1
422593,83478,1
404530,64102,1
419177,6185,1
424568,5792,1
416060,11180,1
100859318,326624,1
395796,NA,1
395796,6233,1
418787,5611,1
419359,84966,1
420229,286148,1
419077,6609,1
420430,9941,1
431414,85474,1
395552,NA,NA
417533,NA,NA
417557,124935,1
395114,23433,1
100858709,NA,NA
429809,55616,1
107049501,8682,1
426776,9530,1
420550,54467,1
100859101,90120,1
395220,5005,1
395220,5004,1
395743,2571,1
422626,6731,1
424836,54084,1
417569,113235,1
427245,9413,1
107057032,221927,0
769312,23306,1
428997,57007,1
423168,8539,1
421537,23456,1
420585,221981,1
428252,1813,1
418674,9767,1
407087,NA,NA
416896,84749,1
417650,284098,1
374223,3953,1
417855,196441,1
417187,23048,1
427483,90527,1
427483,405753,1
374218,1394,1
374218,104909134,1
374218,1394,1
374218,104909134,1
427455,80318,1
395641,3292,1
418757,79587,1
770617,NA,NA
100858401,126382,1
416205,57222,1
107056189,8676,0
416144,23567,1
424780,7029,1
419000,NA,1
419000,9440,1
395073,84750,1
107052930,678,1
423530,51528,1
424719,127254,0
428385,50807,1
428067,8600,1
107055254,NA,NA
396179,2049,1
419793,6392,1
419793,NA,1
373908,1909,1
415941,132160,1
419777,120425,0
420378,6599,1
107057319,2139,0
101749417,65123,0
428414,51322,1
417387,54799,1
423558,11169,1
419141,10893,1
416922,56241,1
416404,65990,1
769473,118491,1
417600,9487,0
770128,348793,1
777355,6097,1
107057539,NA,NA
425730,2909,1
424866,755,1
107055895,1345,1
414885,887,1
427432,5810,1
101750273,NA,NA
107052803,NA,NA
426496,1389,1
415316,27020,1
771297,6329,1
417355,23210,1
421096,51444,1
107049115,NA,NA
107054819,63905,1
107057277,63905,1
419293,3929,1
419293,671,1
428110,390067,1
428110,143496,1
428110,255725,1
415773,4037,1
776202,NA,NA
422565,26269,1
423277,NA,NA
107057195,113746,0
415544,8766,1
426806,9380,1
395185,10237,1
418120,NA,NA
107056127,9741,0
107057545,NA,NA
107052376,NA,NA
769291,282974,1
431654,27019,1
431305,362,1
101749117,90668,1
395402,6569,1
417911,55591,1
423214,51103,1
426787,51125,1
101748777,245711,1
416028,131601,1
427687,23236,1
425606,54814,0
425375,6788,1
425070,22889,1
423020,347862,1
419251,4987,1
107049269,389396,0
101751661,729967,1
424975,86,1
420704,23016,1
424700,5142,1
419422,388581,1
373886,8326,1
420446,64434,1
425802,911,0
425802,909,0
425802,910,0
425802,913,0
425802,912,0
107051859,754,1
422006,339778,1
107050474,10155,1
373921,90441,1
101749876,80117,1
426093,NA,NA
419054,25884,1
768736,116337,1
395622,NA,NA
423781,57705,1
423246,83544,1
425541,6248,1
423095,90019,1
418195,6660,1
420533,54677,1
423625,84293,1
419785,283149,1
419627,27285,1
415644,9709,1
107055998,889,0
421008,7776,1
417987,4779,1
416076,132203,1
416624,146183,1
101748716,NA,NA
425074,23248,1
768974,51093,1
378894,8743,1
101750273,NA,NA
107052818,NA,NA
107057200,113746,0
419216,2038,1
107057620,84337,1
420610,54543,1
425256,NA,0
425256,3109,0
428698,55285,1
423015,NA,NA
427360,8777,1
420929,646643,1
423123,5866,1
417528,5892,1
422729,57509,0
424503,11146,1
101750076,27197,1
771089,NA,NA
425347,55205,0
396116,4325,1
429253,139425,1
429253,347442,1
429253,NA,1
429253,50717,1
426483,51773,1
107056562,5832,0
417423,25926,1
419973,NA,1
419973,9570,1
431325,NA,NA
100859518,140732,0
100859518,6676,0
416006,201627,1
422347,NA,NA
418523,6450,1
426226,23199,1
107056558,387718,0
423260,400224,1
421385,55173,1
423667,220963,1
107049208,90522,1
427595,NA,NA
100857874,54894,1
420573,6863,1
421271,200734,1
373900,7360,1
769405,123169,1
420575,56913,1
427342,10210,1
428312,7266,1
101751614,NA,NA
418321,54847,1
422845,85013,1
418765,55082,1
428729,9848,1
427502,54822,1
771994,NA,NA
107050352,143244,0
107050352,1984,0
416123,55764,1
419734,399979,1
419080,81285,1
100858836,100526760,1
100858836,95,1
423854,8945,1
100858691,64925,1
107056095,51715,1
101750986,51278,1
107055697,2861,0
107050884,23542,1
422808,51091,1
724086,10736,1
419719,84623,1
428068,160857,1
396454,NA,NA
416890,9733,1
771101,NA,1
423419,9950,1
107056588,56889,0
420438,7516,1
417890,1833,1
771218,55892,1
374023,84662,1
418832,79612,1
421583,6582,1
421583,6580,1
396142,1869,1
417438,5573,1
421628,348995,1
424485,1266,1
768760,NA,NA
420055,51690,1
100857391,3014,1
423985,84128,1
424220,3488,1
424796,56947,1
418319,80218,1
396229,3265,1
395708,129530,1
395708,254773,1
771315,1439,0
101750812,1439,0
420977,203286,1
428133,9584,1
415811,10200,1
416653,83986,1
416653,NA,1
419352,84612,1
417813,121227,1
415419,5597,1
416282,23061,1
419023,60492,1
423232,2595,1
417495,124936,1
426609,55226,1
100858939,147015,1
427031,143279,1
107049030,83887,0
418485,10600,1
417644,8493,1
776143,3206,1
426265,6432,1
419318,57403,1
428281,9343,1
419495,26232,1
771872,9069,1
421606,196074,1
419337,5203,1
771974,199974,0
771974,1580,1
771974,284541,0
771974,1579,1
771974,260293,1
395637,1994,1
425906,51002,1
395701,NA,NA
421878,5558,1
418785,55757,1
395491,7291,1
422622,84273,1
416454,54905,1
415734,55027,1
100857382,NA,NA
101750273,NA,NA
101750894,57636,1
100859599,391,1
415590,27229,1
431608,23137,1
769516,4920,1
415385,84693,1
420081,113178,1
418114,NA,NA
422609,84803,1
427756,64170,1
771015,23373,1
395766,9099,1
425722,NA,0
425722,79065,1
101751621,342865,1
418569,NA,NA
421470,6801,1
107051813,5729,1
423981,94101,1
418805,79596,1
770421,11346,1
101747588,NA,NA
420883,NA,NA
768337,NA,NA
415367,8925,1
374110,5730,1
374110,NA,1
395845,3718,1
416189,202052,1
419504,712,1
416496,5606,1
422392,3423,1
422392,NA,1
419295,58490,1
107057499,25912,0
427517,NA,NA
422899,10460,1
421067,114799,1
424763,54800,1
107051222,6520,0
418247,5209,1
421446,221421,1
420449,5799,1
423541,5926,1
415748,91807,1
427654,NA,NA
417770,7982,1
416702,92906,1
424781,9616,1
419417,80772,1
408048,NA,NA
373942,79814,1
417470,6827,1
107055393,9840,0
424895,23527,1
420029,NA,NA
415520,79705,1
415939,NA,NA
418745,55795,1
426284,79718,1
420457,23185,1
428425,NA,NA
423194,55626,1
418479,9510,1
431623,5887,1
417417,284021,0
419070,81544,1
417347,10801,1
100859431,165,1
423606,54462,1
421399,130271,1
428365,23462,1
429118,51163,1
424633,2060,1
427429,23600,1
424226,2071,1
107055402,79035,1
419445,84328,1
100859113,338761,1
427463,81689,1
418026,11015,1
424591,57643,1
421338,9015,1
418463,253559,1
427215,5239,1
419586,56181,1
419585,6883,1
426863,410,1
772237,NA,NA
771199,2857,1
427527,84229,1
424668,199920,0
419245,79144,1
418371,8548,1
374047,894,1
428890,79696,0
423999,142679,1
423290,10125,1
426811,55521,1
419488,1185,1
768482,167359,1
404294,NA,NA
100857412,26123,1
426376,83641,1
374077,NA,NA
373920,4281,1
395825,10371,1
419756,25988,1
417685,NA,NA
770703,54890,1
421172,643136,0
421172,9877,1
421687,5191,1
427754,10422,1
100859398,5425,1
416665,84464,1
395377,2636,1
395382,344758,1
416486,54476,1
768930,6234,1
395196,3553,1
416608,51760,1
396014,4780,1
100857732,22924,1
417629,348235,1
395584,10253,1
419824,23114,1
417779,9732,1
416807,144423,1
396371,8531,1
770203,349136,1
423761,79004,1
723973,814,1
428374,9791,1
419179,51604,1
417880,160335,1
417408,79915,1
422315,23229,1
770125,387082,0
770125,6613,1
415800,283927,1
418823,81550,1
415782,9710,1
419399,5590,1
415295,1198,1
395316,64946,1
421908,26751,1
423068,55553,1
100859224,118442,1
770005,554313,1
770142,554313,1
100857687,5030,1
427249,80036,1
776186,25907,1
769421,9955,1
769421,9953,1
420206,1875,1
414897,4297,1
428070,3356,1
427871,8092,1
417214,80142,1
424793,3267,1
107055352,90007,1
418525,1826,1
421880,9532,1
428865,392,1
395373,47,1
418214,26127,1
416402,10101,1
395899,5961,1
424442,3915,1
418855,23143,1
428197,713,1
100858163,23557,1
419069,6188,1
421986,5496,1
430317,NA,0
430317,4645,0
395935,7448,1
418527,54097,1
417831,11197,1
421756,23097,1
769808,51754,1
100857543,285423,0
429286,8975,1
420272,3646,1
430669,79180,1
429484,5324,1
421870,135154,1
417670,27346,1
420666,112616,1
101749632,201134,1
422596,79725,1
418849,283514,1
428759,10886,1
418217,23012,1
395802,5629,1
396192,6098,1
426217,NA,NA
419990,11267,1
396531,NA,NA
422411,2743,1
100858534,NA,1
100858534,3222,1
417525,163,1
416296,255426,1
771624,387882,1
100857380,3164,1
420654,28512,1
417205,10444,1
395232,NA,NA
769926,NA,NA
107055804,83592,0
378908,6503,1
395315,2618,1
770158,1993,1
418746,8858,1
418231,64800,0
416420,2072,1
421808,6885,1
416049,8536,1
422019,5368,1
417499,56919,1
100858777,NA,NA
418848,220082,0
396343,9672,1
427909,10369,1
426542,NA,NA
107049071,NA,NA
419964,9020,1
423276,23503,1
395271,127343,1
420588,85477,1
770002,23386,1
423972,170394,1
772259,26468,1
101751709,3014,0
395651,NA,NA
425527,1845,1
416103,51095,1
396342,7008,1
424177,2591,1
423750,3070,1
422418,9693,1
101749029,NA,NA
419072,9836,1
423087,4676,1
416861,NA,1
416861,65082,1
418326,10721,1
100858057,84263,1
100859676,10960,1
418789,22873,1
417087,84253,1
395528,51465,1
422910,25885,1
373939,10451,1
429198,25794,1
768954,91646,0
428455,4336,0
428455,25924,1
395304,6721,1
421354,128153,1
419507,10465,1
100858040,NA,NA
427615,NA,NA
770496,NA,1
770496,26292,1
418799,57626,1
395324,7852,1
422642,55153,1
422457,8467,1
426865,11159,1
426865,11158,1
426865,11159,1
421696,154091,1
101748622,NA,NA
423329,51562,1
107052460,6881,1
374187,8643,1
107057386,80005,0
421422,23500,1
424676,1573,1
424677,1573,1
424678,1573,1
101750603,1573,1
416561,55146,1
396500,5966,1
418458,51205,1
101747406,5506,1
422672,79625,1
425938,23654,1
416133,3550,1
418817,11278,1
422142,10495,1
417728,57157,1
417590,1362,1
416095,NA,NA
424021,79781,1
395776,NA,0
395776,3973,1
395586,90139,1
417790,10138,1
421605,120534,1
420720,2720,1
426862,10625,1
420090,81616,1
420769,2737,1
395412,3708,1
418768,196541,1
425028,8833,1
396140,6482,1
415548,54962,1
416108,8553,1
422770,2557,1
421383,56256,1
100858792,NA,NA
423800,159371,1
100857108,26038,1
428612,10215,1
427293,84286,1
424172,57405,1
424298,3176,1
419079,3048,1
419079,NA,1
419079,3047,1
419079,3046,0
419079,3043,1
419079,3045,1
107049060,3048,1
107049060,NA,1
107049060,3047,1
107049060,3046,0
107049060,3043,1
107049060,3045,1
421518,148641,1
416260,55568,1
418201,2998,1
100858699,88745,1
417766,83992,1
418263,10867,1
423400,161436,1
415715,6560,1
425954,11182,1
396051,1544,1
396051,1543,1
423707,54788,1
